lon,lat,Date
2.0208680757998367,41.26605857363016,2024-08-24
2.0217036504905894,41.266065677289234,2024-08-24
2.022181121876733,41.266069733800755,2024-08-24
2.0223004897385204,41.266070747619295,2024-08-24
2.022419857606408,41.266071761314095,2024-08-24
2.0225392254803936,41.26607277488516,2024-08-24
2.022658593360477,41.26607378833248,2024-08-24
2.022777961246658,41.26607480165606,2024-08-24
2.0202725832864963,41.265963430854924,2024-08-24
2.0203919508866193,41.26596444665006,2024-08-24
2.0205113184928525,41.26596546232147,2024-08-24
2.0206306861051964,41.26596647786913,2024-08-24
2.020750053723651,41.26596749329306,2024-08-24
2.0209887889788853,41.26596952376971,2024-08-24
2.021108156615664,41.26597053882243,2024-08-24
2.02122752425855,41.2659715537514,2024-08-24
2.0213468919075415,41.265972568556656,2024-08-24
2.0214662595626383,41.26597358323816,2024-08-24
2.02158562722384,41.26597459779592,2024-08-24
2.021824362564553,41.26597662654025,2024-08-24
2.0219437302440637,41.2659776407268,2024-08-24
2.022063097929676,41.26597865478962,2024-08-24
2.0227793041714404,41.26598473656805,2024-08-24
2.019796459965164,41.26586930142742,2024-08-24
2.019915827376861,41.26587031771431,2024-08-24
2.020035194794671,41.26587133387747,2024-08-24
2.020154562218596,41.265872349916876,2024-08-24
2.022780647090126,41.26589467147858,2024-08-24
2.0189622364142696,41.26577211896596,2024-08-24
2.0190816036191737,41.26577313611581,2024-08-24
2.0192009708301977,41.26577415314192,2024-08-24
2.0193203380473395,41.265775170044286,2024-08-24
2.0194397052706,41.26577618682293,2024-08-24
2.0195590724999772,41.26577720347782,2024-08-24
2.0196784397354706,41.265778220008976,2024-08-24
2.022781990002716,41.26580460638765,2024-08-24
2.017650547521704,41.26567085719635,2024-08-24
2.017769914495274,41.265671875704086,2024-08-24
2.0178892814749725,41.26567289408808,2024-08-24
2.018008648460798,41.26567391234834,2024-08-24
2.018128015452749,41.265674930484856,2024-08-24
2.0182473824508254,41.26567594849765,2024-08-24
2.0183667494550264,41.2656769663867,2024-08-24
2.0184861164653514,41.26567798415201,2024-08-24
2.018605483481799,41.2656790017936,2024-08-24
2.018724850504369,41.265680019311446,2024-08-24
2.0188442175330605,41.26568103670556,2024-08-24
2.0227833329092095,41.26571454129527,2024-08-24
2.016816329977296,41.26557365924388,2024-08-24
2.0169356967439827,41.26557467861454,2024-08-24
2.0170550635168025,41.26557569786148,2024-08-24
2.017174430295754,41.26557671698468,2024-08-24
2.017293797080837,41.26557773598415,2024-08-24
2.0174131638720505,41.265578754859874,2024-08-24
2.017532530669394,41.26557977361187,2024-08-24
2.0227846758096066,41.26562447620145,2024-08-24
2.0157433819217534,41.265474414433484,2024-08-24
2.0158627484692433,41.265475434914556,2024-08-24
2.0159821150228727,41.26547645527189,2024-08-24
2.0161014815826404,41.265477475505485,2024-08-24
2.0162208481485466,41.265478495615355,2024-08-24
2.0163402147205893,41.26547951560149,2024-08-24
2.016459581298769,41.26548053546389,2024-08-24
2.0165789478830836,41.26548155520255,2024-08-24
2.0166983144735338,41.26548257481748,2024-08-24
2.0227860187039077,41.26553441110618,2024-08-24
2.013596140631447,41.2653659597658,2024-08-24
2.0137155069043335,41.26536698247088,2024-08-24
2.0138348731833724,41.2653680050522,2024-08-24
2.0139542394685637,41.265369027509806,2024-08-24
2.014073605759906,41.265370049843675,2024-08-24
2.0141929720573986,41.26537107205381,2024-08-24
2.0143123383610413,41.265372094140204,2024-08-24
2.014431704670833,41.26537311610287,2024-08-24
2.0145510709867724,41.2653741379418,2024-08-24
2.01467043730886,41.265375159657005,2024-08-24
2.0147898036370937,41.26537618124846,2024-08-24
2.014909169971474,41.265377202716195,2024-08-24
2.0150285363119993,41.26537822406019,2024-08-24
2.015147902658669,41.26537924528045,2024-08-24
2.015267269011483,41.26538026637697,2024-08-24
2.0153866353704393,41.26538128734977,2024-08-24
2.0155060017355386,41.265382308198824,2024-08-24
2.0156253681067784,41.26538332892416,2024-08-24
2.0227873615921124,41.26544434600945,2024-08-24
2.0128812996148633,41.26526975610504,2024-08-24
2.013000665686851,41.26527077954928,2024-08-24
2.0131200317649953,41.26527180286982,2024-08-24
2.0132393978492966,41.265272826066585,2024-08-24
2.013358763939753,41.26527384913964,2024-08-24
2.0134781300363644,41.265274872088945,2024-08-24
2.0227887044742205,41.265354280911296,2024-08-24
2.0118083632051955,41.26517047473447,2024-08-24
2.011927729057769,41.26517149928908,2024-08-24
2.012047094916506,41.26517252371997,2024-08-24
2.0121664607814065,41.26517354802713,2024-08-24
2.012285826652469,41.26517457221054,2024-08-24
2.0124051925296933,41.26517559627024,2024-08-24
2.012524558413079,41.2651766202062,2024-08-24
2.012643924302624,41.26517764401842,2024-08-24
2.0127632901983286,41.265178667706905,2024-08-24
2.0227900473502336,41.26526421581166,2024-08-24
2.0107354302400737,41.26507118339817,2024-08-24
2.0108547958731746,41.26507220906315,2024-08-24
2.0109741615124457,41.26507323460441,2024-08-24
2.011093527157887,41.265074260021926,2024-08-24
2.0112128928094966,41.26507528531572,2024-08-24
2.0113322584672746,41.265076310485775,2024-08-24
2.01145162413122,41.26507733553209,2024-08-24
2.0115709898013328,41.26507836045469,2024-08-24
2.011690355477611,41.265079385253536,2024-08-24
2.0227913902201498,41.26517415071059,2024-08-24
2.0096625007200135,41.26497188209627,2024-08-24
2.0097818661335825,41.26497290887162,2024-08-24
2.0099012315533287,41.264973935523216,2024-08-24
2.0100205969792513,41.264974962051106,2024-08-24
2.010139962411349,41.26497598845524,2024-08-24
2.010259327849622,41.26497701473565,2024-08-24
2.0103786932940695,41.26497804089233,2024-08-24
2.01049805874469,41.264979066925285,2024-08-24
2.010617424201483,41.2649800928345,2024-08-24
2.02279273308397,41.26508408560808,2024-08-24
2.0076346533164093,41.26486434328908,2024-08-24
2.0077540184608904,41.26486537216461,2024-08-24
2.0078733836115616,41.264866400916404,2024-08-24
2.0079927487684213,41.26486742954447,2024-08-24
2.0081121139314693,41.26486845804883,2024-08-24
2.0082314791007048,41.26486948642943,2024-08-24
2.008350844276127,41.264870514686315,2024-08-24
2.0084702094577356,41.264871542819456,2024-08-24
2.008589574645529,41.26487257082888,2024-08-24
2.008708939839507,41.264873598714566,2024-08-24
2.0088283050396694,41.26487462647651,2024-08-24
2.0089476702460143,41.264875654114746,2024-08-24
2.009067035458542,41.26487668162924,2024-08-24
2.0091864006772506,41.26487770902,2024-08-24
2.0093057659021407,41.26487873628703,2024-08-24
2.0094251311332103,41.26487976343033,2024-08-24
2.00954449637046,41.26488079044989,2024-08-24
2.0227940759416945,41.26499402050411,2024-08-24
2.0071585571312998,41.26477016186562,2024-08-24
2.0072779220870522,41.26477119123284,2024-08-24
2.0073972870489976,41.26477222047633,2024-08-24
2.007516652017135,41.26477324959608,2024-08-24
2.0227954187933226,41.26490395539869,2024-08-24
2.0064437328353457,41.26467391839801,2024-08-24
2.0065630975899658,41.26467494850437,2024-08-24
2.0066824623507826,41.26467597848699,2024-08-24
2.006801827117796,41.264677008345885,2024-08-24
2.006921191891005,41.26467803808105,2024-08-24
2.0070405566704093,41.264679067692484,2024-08-24
2.0227967616388547,41.26481389029182,2024-08-24
2.0034609853873606,41.264558060940765,2024-08-24
2.0035803498228515,41.264559094137105,2024-08-24
2.0036997142645574,41.26456012720972,2024-08-24
2.0038190787124783,41.2645611601586,2024-08-24
2.003938443166614,41.26456219298377,2024-08-24
2.004057807626962,41.264563225685194,2024-08-24
2.0041771720935238,41.264564258262894,2024-08-24
2.0042965365662972,41.26456529071686,2024-08-24
2.0048933590233182,41.26457045113077,2024-08-24
2.0050127235333486,41.264571482842356,2024-08-24
2.005132088049585,41.264572514430235,2024-08-24
2.0052514525720277,41.264573545894365,2024-08-24
2.0053708171006757,41.26457457723476,2024-08-24
2.0054901816355275,41.264575608451445,2024-08-24
2.0056095461765837,41.264576639544394,2024-08-24
2.0057289107238434,41.2645776705136,2024-08-24
2.0058482752773052,41.264578701359085,2024-08-24
2.005967639836968,41.264579732080854,2024-08-24
